Close-tbill,Close-msft,Close-sp500,Close-ge,Close-ford,Date
3.27,27.92,1106.4,38.82,18.4,6-Sep-01
3.18,27.61,1085.78,38.02,17.8,7-Sep-01
3.18,28.7,1092.54,37.72,18.4,10-Sep-01
2.61,26.37,1038.77,33.69,15.7,17-Sep-01
2.45,27.07,1032.74,32.45,16.06,18-Sep-01
2.41,26.85,1016.1,31.15,15.59,19-Sep-01
2.21,25.3,984.54,29.11,14.69,20-Sep-01
2.2,24.78,965.8,30,14.55,21-Sep-01
2.32,25.92,1003.45,33.74,15.59,24-Sep-01
2.34,25.57,1012.27,34.03,15.29,25-Sep-01
2.34,25.05,1007.04,34.16,15.54,26-Sep-01
2.33,24.9,1018.61,34.62,15.71,27-Sep-01
2.3,25.5,1040.94,35.82,16.46,28-Sep-01
2.3,25.81,1038.55,36.24,16.36,1-Oct-01
2.27,26.44,1051.33,36.64,16.89,2-Oct-01
2.18,28.02,1072.28,36.73,17.03,3-Oct-01
2.17,28.13,1069.63,36,16.36,4-Oct-01
2.15,28.77,1071.38,36.06,16.76,5-Oct-01
2.15,28.93,1062.44,35.43,16.4,8-Oct-01
2.17,27.19,1056.75,35.45,16.65,9-Oct-01
2.18,27.67,1080.99,36.5,17.2,10-Oct-01
2.22,28.07,1097.43,37.5,17.08,11-Oct-01
2.19,28.1,1091.65,37.55,16.82,12-Oct-01
2.21,28.94,1089.98,37.42,16.82,15-Oct-01
2.16,29.13,1097.54,37.04,16.77,16-Oct-01
2.17,27.93,1077.09,35.77,16.25,17-Oct-01
2.15,28.28,1068.61,35.87,15.91,18-Oct-01
2.15,28.86,1073.48,35.87,15.66,19-Oct-01
2.18,29.98,1089.9,36.21,15.7,22-Oct-01
2.15,30.12,1084.78,35.89,16,23-Oct-01
2.12,30.56,1085.2,35.7,15.24,24-Oct-01
2.1,31.18,1100.09,36.46,15.67,25-Oct-01
2.1,31,1104.61,37.44,15.81,26-Oct-01
2.06,29.72,1078.3,36.04,15.38,29-Oct-01
1.99,29.35,1059.79,34.99,15.23,30-Oct-01
2.01,28.98,1059.78,35.06,15.37,31-Oct-01
2.01,30.82,1084.1,36.5,15.68,1-Nov-01
1.95,30.6,1087.2,36.55,15.6,2-Nov-01
1.97,31.53,1102.84,37.33,15.49,5-Nov-01
1.82,32.29,1118.86,38.32,15.69,6-Nov-01
1.76,32.02,1115.8,37.89,15.59,7-Nov-01
1.81,32.11,1118.54,38.85,16.06,8-Nov-01
1.8,32.5,1120.31,38.91,15.76,9-Nov-01
1.8,32.79,1118.33,37.97,15.52,12-Nov-01
1.8,33.84,1139.09,39.05,15.73,13-Nov-01
1.84,32.87,1141.21,39.36,15.65,14-Nov-01
1.87,32.95,1142.24,40.01,16.06,15-Nov-01
1.89,32.77,1138.65,39.33,16.33,16-Nov-01
1.9,33.16,1151.06,39.72,16.81,19-Nov-01
1.9,32.6,1142.66,39.57,16.55,20-Nov-01
1.91,31.92,1137.03,38.95,16.4,21-Nov-01
1.93,32.25,1150.34,39.5,17.12,23-Nov-01
1.94,32.47,1157.42,39.79,17.79,26-Nov-01
1.86,31.77,1149.5,39.55,17.51,27-Nov-01
1.83,31.3,1128.52,37.89,17.15,28-Nov-01
1.76,32.32,1140.2,38.26,17.49,29-Nov-01
1.73,32,1139.45,37.07,18.14,30-Nov-01
1.74,32.28,1129.9,35.55,17.05,3-Dec-01
1.71,32.89,1144.8,35.96,16.99,4-Dec-01
1.73,33.94,1170.35,36.16,16.08,5-Dec-01
1.71,34.22,1167.1,36.35,16.62,6-Dec-01
1.65,33.81,1158.31,35.77,16.4,7-Dec-01
1.68,33.42,1139.93,35.43,15.95,10-Dec-01
1.61,33.55,1136.76,35.42,15.95,11-Dec-01
1.64,33.87,1137.07,35.67,15.94,12-Dec-01
1.66,33.03,1119.38,35.67,15.48,13-Dec-01
1.68,33.61,1123.09,36.25,15.42,14-Dec-01
1.71,34.38,1134.36,36.88,14.36,17-Dec-01
1.68,34.52,1142.92,38.25,14.44,18-Dec-01
1.67,34.63,1149.56,39.27,14.3,19-Dec-01
1.64,33.27,1139.93,39.32,14.6,20-Dec-01
1.66,33.66,1144.89,39.82,14.8,21-Dec-01
1.69,33.53,1144.65,39.66,14.68,24-Dec-01
1.71,33.73,1149.37,39.04,14.75,26-Dec-01
1.7,33.82,1157.13,39.61,15.07,27-Dec-01
1.68,33.83,1161.02,39.39,15.27,28-Dec-01
1.67,33.02,1148.08,38.76,15.05,31-Dec-01
1.7,33.41,1154.67,39.61,15.53,2-Jan-02
1.69,34.5,1165.27,39.28,16.02,3-Jan-02
1.68,34.34,1172.51,39.61,16.22,4-Jan-02
1.66,34.17,1164.89,38.07,15.8,7-Jan-02
1.65,34.58,1160.71,37.67,15.86,8-Jan-02
1.65,34.24,1155.14,37.28,15.62,9-Jan-02
1.65,34.53,1156.55,37.34,14.64,10-Jan-02
1.59,34.19,1145.6,36.98,14.84,11-Jan-02
1.54,34.13,1138.41,36.66,14.7,14-Jan-02
1.56,34.66,1146.19,37.44,14.4,15-Jan-02
1.57,33.83,1127.57,36.48,14.33,16-Jan-02
1.6,34.82,1138.88,37.48,14.08,17-Jan-02
1.58,32.94,1127.58,37.41,13.89,18-Jan-02
1.64,32.13,1119.31,37.04,13.82,22-Jan-02
1.67,31.77,1128.18,36.41,13.92,23-Jan-02
1.67,32.2,1132.15,36.32,13.84,24-Jan-02
1.68,31.8,1133.28,37,13.99,25-Jan-02
1.69,31.81,1133.06,36.9,14.52,28-Jan-02
1.7,31.06,1100.64,35.26,14.39,29-Jan-02
1.69,31.32,1113.57,35.67,14.34,30-Jan-02
1.72,31.75,1130.2,35.93,14.75,31-Jan-02
1.71,31.23,1122.2,35.64,14.37,1-Feb-02
1.72,30.46,1094.44,33.85,14.11,4-Feb-02
1.72,30.48,1090.02,35.02,13.54,5-Feb-02
1.7,30.1,1083.51,35.75,13.6,6-Feb-02
1.69,29.8,1080.17,35.98,14.01,7-Feb-02
1.67,30.23,1096.22,36.03,13.87,8-Feb-02
1.7,30.47,1111.94,36.56,13.79,11-Feb-02
1.71,29.97,1107.5,36.27,13.83,12-Feb-02
1.71,30.81,1118.51,36.85,14.45,13-Feb-02
1.71,30.74,1116.48,36.75,14.17,14-Feb-02
1.7,30.02,1104.18,35.89,14.1,15-Feb-02
1.7,29.37,1083.34,35.21,13.77,19-Feb-02
1.72,29.85,1097.98,36.34,13.98,20-Feb-02
1.72,28.93,1080.95,36.29,14.15,21-Feb-02
1.72,28.9,1089.84,36.84,14.06,22-Feb-02
1.73,29.45,1109.43,37.91,14.69,25-Feb-02
1.73,29.18,1109.38,37.48,14.99,26-Feb-02
1.73,29.1,1109.89,37.65,14.75,27-Feb-02
1.72,29.08,1106.73,37.41,14.35,28-Feb-02
1.75,30.59,1131.78,38.33,15.08,1-Mar-02
1.75,31.55,1153.84,39.06,15.59,4-Mar-02
1.75,31.44,1146.14,39.35,15.18,5-Mar-02
1.74,31.71,1162.77,40.37,15.77,6-Mar-02
1.75,31.26,1157.54,39.79,16.31,7-Mar-02
1.77,31.87,1164.31,39.45,16.21,8-Mar-02
1.79,32.07,1168.26,39.99,16.58,11-Mar-02
1.8,31.17,1165.58,39.94,16.4,12-Mar-02
1.79,30.95,1154.09,38.87,16.5,13-Mar-02
1.81,30.51,1153.04,39.27,16.31,14-Mar-02
1.82,31.14,1166.16,39.05,16.32,15-Mar-02
1.82,30.97,1165.55,38.77,16.46,18-Mar-02
1.8,31.02,1170.29,38.77,16.57,19-Mar-02
1.81,29.95,1151.85,37.7,15.91,20-Mar-02
1.81,30.58,1153.59,36.39,16.1,21-Mar-02
1.8,30.13,1148.7,36.8,16.07,22-Mar-02
1.78,29.52,1131.87,35.99,15.48,25-Mar-02
1.79,29.45,1138.49,36.25,15.51,26-Mar-02
1.78,29.62,1144.58,36.39,15.52,27-Mar-02
1.74,30.06,1147.39,36.34,15.9,28-Mar-02
1.76,30.09,1146.54,36.24,15.17,1-Apr-02
1.76,28.55,1136.76,36.05,14.82,2-Apr-02
1.75,28.07,1125.4,35.71,14.52,3-Apr-02
1.74,28.13,1126.34,36.24,14.6,4-Apr-02
1.72,27.85,1122.73,36.05,14.51,5-Apr-02
1.71,28.52,1125.29,35.82,14.57,8-Apr-02
1.69,27.35,1117.8,35.42,14.49,9-Apr-02
1.67,28.06,1130.47,36.15,15.04,10-Apr-02
1.67,27.31,1103.69,32.79,14.37,11-Apr-02
1.67,27.88,1111.01,32.6,14.79,12-Apr-02
1.67,27.76,1102.55,30.95,14.52,15-Apr-02
1.7,28.81,1128.37,32.16,15.29,16-Apr-02
1.69,28.22,1126.07,32.7,15.6,17-Apr-02
1.67,28.09,1124.47,32.84,15.3,18-Apr-02
1.7,28.51,1125.17,32.75,15.77,19-Apr-02
1.68,27.71,1107.83,31.93,15.48,22-Apr-02
1.7,26.91,1100.96,31.87,15.86,23-Apr-02
1.68,26.42,1093.14,31.58,15.64,24-Apr-02
1.7,26.78,1091.48,31.14,15.74,25-Apr-02
1.7,25.67,1076.32,30.61,15.72,26-Apr-02
1.72,26.04,1065.45,29.98,15.29,29-Apr-02
1.73,26.05,1076.92,30.66,15.43,30-Apr-02
1.72,26.29,1086.46,30.8,15.85,1-May-02
1.73,25.52,1084.56,30.71,15.62,2-May-02
1.72,24.7,1073.43,30.8,15.61,3-May-02
1.73,24.23,1052.67,30.09,15.46,6-May-02
1.71,24.66,1049.49,29.78,15.18,7-May-02
1.73,27.4,1088.85,31.92,15.52,8-May-02
1.73,25.98,1073.01,30.6,15.47,9-May-02
1.73,24.94,1054.99,29.78,15.36,10-May-02
1.73,26.26,1074.56,29.98,15.71,13-May-02
1.74,27.35,1097.28,30.69,16,14-May-02
1.73,27.29,1091.07,30.05,16.15,15-May-02
1.74,27.78,1098.23,31.09,16.09,16-May-02
1.72,27.93,1106.59,32.5,16.22,17-May-02
1.71,26.92,1091.88,31.68,16.23,20-May-02
1.7,26.01,1079.88,31.24,17.06,21-May-02
1.7,26.76,1086.02,31.02,17.65,22-May-02
1.7,27.32,1097.08,32.02,17.54,23-May-02
1.71,26.54,1083.82,31.68,17.21,24-May-02
1.72,26.08,1074.55,31.14,17.07,28-May-02
1.72,25.94,1067.66,30.51,17.2,29-May-02
1.71,26.24,1060.11,30.32,17.07,30-May-02
1.71,25.37,1067.14,30.26,17.13,31-May-02
1.72,24.63,1040.68,29.26,16.8,3-Jun-02
1.72,24.91,1040.69,29.2,16.42,4-Jun-02
1.72,25.75,1049.9,29.3,16.45,5-Jun-02
1.71,25.87,1029.15,28.47,16.25,6-Jun-02
1.71,25.91,1027.53,29.35,16.06,7-Jun-02
1.71,26.33,1030.74,29.1,16.29,10-Jun-02
1.71,26.2,1013.6,28.57,16.32,11-Jun-02
1.7,27.68,1020.26,29.49,16.18,12-Jun-02
1.68,27.02,1009.56,29,15.99,13-Jun-02
1.67,27.54,1007.27,28.86,15.42,14-Jun-02
1.69,27.75,1036.17,29.65,15.87,17-Jun-02
1.69,27.91,1037.14,30.27,16.42,18-Jun-02
1.67,27.09,1019.99,29.49,15.99,19-Jun-02
1.69,26.96,1006.29,28.86,15.26,20-Jun-02
1.68,26.06,989.14,28.13,15.06,21-Jun-02
1.69,26.99,992.72,28.76,15.38,24-Jun-02
1.69,26.39,976.14,28.08,15.57,25-Jun-02
1.66,26.98,973.53,28.84,15.28,26-Jun-02
1.66,27.26,989.82,28.4,15.52,28-Jun-02
1.68,26.25,968.65,27.82,15.06,1-Jul-02
1.68,25.64,948.09,27.48,15.29,2-Jul-02
1.68,25.84,953.99,27.28,14.85,3-Jul-02
1.68,27.34,989.03,29.03,15.22,5-Jul-02
1.69,26.38,976.98,28.78,14.7,8-Jul-02
1.68,26.52,952.83,27.67,14.66,9-Jul-02
1.69,26.04,920.47,26.45,13.57,10-Jul-02
1.68,26.37,927.37,26.74,12.79,11-Jul-02
1.67,25.85,921.39,27.96,12.24,12-Jul-02
1.67,25.82,917.93,27.62,12.42,15-Jul-02
1.67,25.54,900.94,26.94,12.13,16-Jul-02
1.69,25.92,906.04,27.62,12.15,17-Jul-02
1.69,25.47,881.56,27.08,12.43,18-Jul-02
1.67,24.7,847.75,25.93,12.02,19-Jul-02
1.67,23.68,819.85,25.09,11.91,22-Jul-02
1.66,21.44,797.7,24.25,11.74,23-Jul-02
1.64,23.04,843.43,25.94,12.26,24-Jul-02
1.66,21.35,838.68,26.06,12.19,25-Jul-02
1.65,22.6,852.84,27.18,12.23,26-Jul-02
1.68,24.05,898.96,29.77,12.74,29-Jul-02
1.68,23.97,902.78,30.9,12.81,30-Jul-02
1.66,23.91,911.62,31.48,13.17,31-Jul-02
1.64,22.8,884.66,30.7,12.76,1-Aug-02
1.59,22.13,864.24,28.84,12.17,2-Aug-02
1.6,21.92,834.6,27.67,11.5,5-Aug-02
1.61,22.76,859.57,28.99,11.89,6-Aug-02
1.56,23.47,876.77,30.07,12.01,7-Aug-02
1.58,24.38,905.46,31.24,11.65,8-Aug-02
1.58,23.98,908.64,31.68,11.58,9-Aug-02
1.63,24.16,903.8,31.53,11.38,12-Aug-02
1.6,23.45,884.21,30.26,11.18,13-Aug-02
1.6,24.78,919.62,31.19,11.1,14-Aug-02
1.59,24.92,928.77,30.85,11.14,16-Aug-02
1.62,25.92,950.7,32.16,11.86,19-Aug-02
1.58,25.44,937.43,31.53,11.64,20-Aug-02
1.6,26.06,949.36,31.58,11.73,21-Aug-02
1.61,26.53,962.7,31.97,11.9,22-Aug-02
1.62,26.03,940.86,31.53,11.52,23-Aug-02
1.62,25.97,947.95,31.36,11.81,26-Aug-02
1.64,25.34,934.82,31.24,11.62,27-Aug-02
1.64,24.61,917.87,30.6,11.37,28-Aug-02
1.64,25.21,917.8,29.68,11.37,29-Aug-02
1.64,24.46,916.07,29.48,11.51,30-Aug-02
1.61,23.43,878.02,27.83,10.7,3-Sep-02
1.59,24.03,893.4,28.06,10.8,4-Sep-02
1.58,22.88,879.15,27.38,10.45,5-Sep-02
1.62,23.83,893.92,27.67,9.97,6-Sep-02
1.64,24.27,902.96,28.14,10.56,9-Sep-02
1.63,24.82,909.58,28.43,10.66,10-Sep-02
1.65,24.21,909.45,28.36,10.91,11-Sep-02
1.65,23.5,886.91,27.38,10.65,12-Sep-02
1.65,23.88,889.81,26.45,10.41,13-Sep-02
1.66,23.57,873.52,27.08,10.24,17-Sep-02
1.64,23.8,869.46,26.74,10.03,18-Sep-02
1.62,23.52,843.32,25.96,9.65,19-Sep-02
1.61,23.65,845.39,26.16,9.55,20-Sep-02
1.62,22.54,833.7,25.81,9.44,23-Sep-02
1.61,22.75,819.29,25.32,9.13,24-Sep-02
1.62,23.18,839.66,26.58,9.75,25-Sep-02
1.62,23.03,854.95,25.98,9.88,26-Sep-02
1.6,22.55,827.37,24.09,9.42,27-Sep-02
1.53,21.8,815.28,24.27,9.58,30-Sep-02
1.55,23.04,847.91,25.8,9.68,1-Oct-02
1.54,22.73,827.91,24.42,9.12,2-Oct-02
1.53,22.33,818.95,24.24,8.96,3-Oct-02
1.57,21.81,800.58,23.64,8.47,4-Oct-02
1.58,21.95,785.28,22.6,8.31,7-Oct-02
1.57,22.42,798.55,22.99,7.58,8-Oct-02
1.53,21.92,776.76,21.66,6.99,9-Oct-02
1.54,23.12,803.92,22.25,7.43,10-Oct-02
1.55,24.36,835.32,23.84,8.13,11-Oct-02
1.54,24.57,841.44,23.98,7.75,14-Oct-02
1.62,26.06,881.27,25.8,8.67,15-Oct-02
1.62,25.12,860.02,25.21,8.08,16-Oct-02
1.63,25.3,879.2,26.48,8.3,17-Oct-02
1.63,26.49,884.39,26.24,8.08,18-Oct-02
1.66,26.17,899.72,26.73,9.34,21-Oct-02
1.66,25.75,890.16,26.65,9.19,22-Oct-02
1.64,26.51,896.14,26.49,8.97,23-Oct-02
1.62,25.53,882.5,25.6,8.66,24-Oct-02
1.6,26.26,897.65,25.84,8.53,25-Oct-02
1.55,25.89,890.23,25.85,8.58,28-Oct-02
1.47,25.95,882.15,25.45,8.16,29-Oct-02
1.47,26.47,890.71,24.76,8.33,30-Oct-02
1.42,26.65,885.76,24.86,8.37,31-Oct-02
1.4,26.42,900.96,25.6,8.34,1-Nov-02
1.41,27.96,908.35,26.09,8.47,4-Nov-02
1.39,28.25,915.39,26.09,8.81,5-Nov-02
1.21,28.42,923.76,26.19,9.25,6-Nov-02
1.2,27.92,902.65,25.71,8.71,7-Nov-02
1.2,27.46,894.74,24.71,8.65,8-Nov-02
1.2,26.84,876.19,23.84,8.41,11-Nov-02
1.19,27.17,882.95,23.48,8.54,12-Nov-02
1.19,27.59,882.53,23.72,8.43,13-Nov-02
1.19,28.4,904.27,24.12,8.71,14-Nov-02
1.2,28.25,909.83,23.49,8.56,15-Nov-02
1.2,27.84,900.36,23.24,8.71,18-Nov-02
1.19,27.34,896.74,23.53,8.46,19-Nov-02
1.2,28.22,914.15,24.42,8.84,20-Nov-02
1.2,28.83,933.76,26.44,10.21,21-Nov-02
1.2,29.02,930.55,26.04,10.1,22-Nov-02
1.2,29.02,932.87,26.39,10.77,25-Nov-02
1.2,28.36,913.31,25.94,10.71,26-Nov-02
1.21,28.95,938.87,26.73,10.91,27-Nov-02
1.2,28.75,936.31,26.7,11.26,29-Nov-02
1.21,28.75,934.53,26.78,11.33,2-Dec-02
1.2,28.26,920.75,26.34,9.86,3-Dec-02
1.19,28.18,906.55,25.4,9.92,5-Dec-02
1.18,27.58,912.23,25.65,9.78,6-Dec-02
1.2,27.65,892,25.11,9.35,9-Dec-02
1.19,26.68,904.45,25.53,9.52,10-Dec-02
1.18,26.92,904.96,25.74,9.58,11-Dec-02
1.18,27.24,901.58,25.5,9.75,12-Dec-02
1.19,27,889.48,25.11,9.6,13-Dec-02
1.2,26.17,910.4,26.02,9.84,16-Dec-02
1.19,27.15,902.99,25.6,9.78,17-Dec-02
1.18,27.09,891.12,25.27,9.61,18-Dec-02
1.18,26.68,884.25,25.01,9.68,19-Dec-02
1.18,26.47,895.76,25.55,9.68,20-Dec-02
1.16,26.43,897.38,25.33,9.53,23-Dec-02
1.16,26.91,892.47,24.94,9.5,24-Dec-02
1.15,26.82,889.66,24.91,9.69,26-Dec-02
1.13,26.61,875.4,24.5,9.48,27-Dec-02
1.16,26.4,879.39,24.31,9.5,30-Dec-02
1.18,26.29,879.82,24.16,9.2,31-Dec-02
1.19,25.77,909.03,25.28,9.84,2-Jan-03
1.19,26.77,908.59,25.2,9.58,3-Jan-03
1.18,26.81,929.01,25.84,9.96,6-Jan-03
1.17,27.3,922.93,25.69,10.02,7-Jan-03
1.17,27.81,909.93,25.3,9.91,8-Jan-03
1.18,27.03,927.57,25.69,10.12,9-Jan-03
1.17,27.82,927.57,25.45,10.39,10-Jan-03
1.17,27.87,926.26,25.44,10.47,13-Jan-03
1.17,28.1,931.66,25.51,10.42,14-Jan-03
1.17,28.39,918.22,24.99,10.19,15-Jan-03
1.16,28.04,914.6,24.83,10.32,16-Jan-03
1.15,27.59,901.78,24.68,10.05,17-Jan-03
1.15,25.65,887.62,23.87,10.03,21-Jan-03
1.14,25.58,878.36,23.36,9.64,22-Jan-03
1.14,25.42,887.34,23.76,9.91,23-Jan-03
1.13,26.06,861.4,22.88,9.65,24-Jan-03
1.14,24.85,847.48,22.87,9.37,27-Jan-03
1.15,24.51,858.54,22.97,9.47,28-Jan-03
1.15,24.33,864.36,22.85,9.39,29-Jan-03
1.15,24.88,844.61,22.37,9.01,30-Jan-03
1.15,24.04,855.7,22.96,9.11,31-Jan-03
1.15,23.65,860.32,23.46,9.2,3-Feb-03
1.15,24.2,848.2,22.87,9.01,4-Feb-03
1.15,23.58,843.59,22.82,9.09,5-Feb-03
1.14,23.4,838.15,22.71,8.99,6-Feb-03
1.14,23.63,829.69,22.52,8.8,7-Feb-03
1.15,23.22,835.97,22.45,8.95,10-Feb-03
1.15,23.61,829.2,22.32,8.85,11-Feb-03
1.15,23.15,818.68,22.07,8.75,12-Feb-03
1.15,23.15,817.37,21.99,8.44,13-Feb-03
1.15,23.42,834.89,22.3,8.69,14-Feb-03
1.15,24.07,851.17,22.73,8.93,18-Feb-03
1.16,24.88,845.13,23.17,8.82,19-Feb-03
1.16,24.53,837.1,23.17,8.65,20-Feb-03
1.17,24.14,848.17,23.61,8.44,21-Feb-03
1.17,24.63,832.58,23.23,8.29,24-Feb-03
1.17,24.07,838.57,23.79,8.08,25-Feb-03
1.18,24.19,827.55,23.37,8.11,26-Feb-03
1.18,23.61,837.28,23.9,8.33,27-Feb-03
1.17,23.58,841.15,24.05,8.32,28-Feb-03
1.17,23.7,834.81,23.9,8.07,3-Mar-03
1.16,23.54,821.99,23.4,7.74,4-Mar-03
1.15,23.07,829.85,23.8,7.76,5-Mar-03
1.15,23.44,822.1,23.95,7.45,6-Mar-03
1.1,23.27,828.89,24.3,7.22,7-Mar-03
1.06,23.56,807.48,23.6,6.99,10-Mar-03
1.06,22.95,800.73,23.35,6.6,11-Mar-03
1.07,22.8,804.19,23.8,7.08,12-Mar-03
1.1,23.39,831.9,25.21,7.13,13-Mar-03
1.1,24.67,833.27,25.65,6.76,14-Mar-03
1.12,24.86,862.79,26.27,7.19,17-Mar-03
1.12,25.93,866.45,26.4,7.55,18-Mar-03
1.13,26.04,874.02,26.98,7.63,19-Mar-03
1.14,26.32,875.67,26.85,7.5,20-Mar-03
1.16,26.25,895.79,28,8.02,21-Mar-03
1.15,26.57,864.23,26.73,7.56,24-Mar-03
1.15,25.29,874.74,26.98,7.63,25-Mar-03
1.15,25.49,869.95,26.6,7.65,26-Mar-03
1.13,25.25,868.52,26.44,7.58,27-Mar-03
1.11,25.04,863.5,26.03,7.41,28-Mar-03
1.09,24.67,848.18,25.5,7.52,31-Mar-03
1.1,24.21,858.48,26.13,7.48,1-Apr-03
1.1,24.35,880.9,27.05,7.75,2-Apr-03
1.09,25.72,876.45,27.55,7.88,3-Apr-03
